Congress,Committee Code,ID #,Name,Maj/Min,Rank Within Party,Party Code,Date of Appointment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State Code,District,State Name,Notes,,,,,
112,332,20735,"Gillibrand, Kirsten E.",1,10,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Environment and Public Works,13,81,NY,,,,,,
112,332,15424,"Inhofe, James M.",2,1,200,2/2/11,1/3/13,21,17,2,1,1,SRES43,Environment and Public Works,53,82,OK,,,,,,
112,332,29918,"Vitter, David",2,2,200,2/2/11,1/3/13,0,7,2,1,1,SRES43,Environment and Public Works,45,83,LA,,,,,,
112,332,40707,"Barrasso, John A.",2,3,200,2/2/11,1/3/13,0,5,2,1,1,SRES43,Environment and Public Works,68,81,WY,,,,,,
112,332,49700,"Sessions, Jeff",2,4,200,2/2/11,1/3/13,0,1,4,1,1,SRES43,Environment and Public Works,41,82,AL,,,,,,
112,332,29345,"Crapo, Michael Dean",2,5,200,2/2/11,1/3/13,0,3,5,1,1,SRES43,Environment and Public Works,63,83,ID,,,,,,
112,332,40304,"Alexander, Lamar",2,6,200,2/2/11,1/3/13,0,5,2,1,2,SRES43,Environment and Public Works,54,82,TN,,,,,,
112,332,40905,"Johanns, Mike",2,7,200,2/2/11,1/3/13,0,1,2,1,2,SRES43,Environment and Public Works,35,82,NE,,,,,,
112,332,20101,"Boozman, John",2,8,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Environment and Public Works,42,83,AR,,,,,,
112,336,14203,"Baucus, Max",1,1,100,2/2/11,1/3/13,11,33,2,1,1,SRES42,Finance,64,82,MT,,,,,,
112,336,14922,"Rockefeller, John D., IV",1,2,100,2/2/11,1/3/13,0,25,2,1,1,SRES42,Finance,56,82,WV,,,,,,
112,336,15502,"Conrad, Kent",1,3,100,2/2/11,1/3/13,0,19,2,1,0,SRES42,Finance,36,81,ND,,,,,,
112,336,14912,"Bingaman, Jeff",1,4,100,2/2/11,1/3/13,0,11,2,1,0,SRES42,Finance,66,81,NM,,,,,,
112,336,14920,"Kerry, John F.",1,5,100,2/2/11,1/3/13,0,10,2,1,1,SRES42,Finance,3,82,MA,,,,,,
112,336,14871,"Wyden, Ron",1,6,100,2/2/11,1/3/13,0,7,2,1,1,SRES42,Finance,72,83,OR,,,,,,
112,336,14858,"Schumer, Charles Ellis (Chuck)",1,7,100,2/2/11,1/3/13,0,7,2,1,1,SRES42,Finance,13,83,NY,,,,,,
112,336,29732,"Stabenow, Deborah Ann",1,8,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Finance,23,81,MI,,,,,,
112,336,39310,"Cantwell, Maria",1,9,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Finance,73,81,WA,,,,,,
112,336,14651,"Nelson, Clarence William (Bill)",1,10,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Finance,43,81,FL,,,,,,
112,336,29373,"Menendez, Robert",1,11,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Finance,12,81,NJ,,,,,,
112,336,15015,"Carper, Thomas Richard",1,12,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Finance,11,81,DE,,,,,,
112,336,15408,"Cardin, Benjamin L.",1,13,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Finance,52,81,MD,,,,,,
112,336,14503,"Hatch, Orrin G.",2,1,200,2/2/11,1/3/13,21,21,2,1,1,SRES43,Finance,67,81,UT,,,,,,
112,336,14226,"Grassley, Charles E.",2,2,200,2/2/11,1/3/13,0,21,4,1,1,SRES43,Finance,31,83,IA,,,,,,
112,336,14661,"Snowe, Olympia J.",2,3,200,2/2/11,1/3/13,0,11,2,1,0,SRES43,Finance,2,81,ME,,,,,,
112,336,15429,"Kyl, Jon",2,4,200,2/2/11,1/3/13,0,11,2,1,0,SRES43,Finance,61,81,AZ,,,,,,
112,336,29345,"Crapo, Michael Dean",2,5,200,2/2/11,1/3/13,0,7,2,1,1,SRES43,Finance,63,83,ID,,,,,,
112,336,14852,"Roberts, Pat",2,6,200,2/2/11,1/3/13,0,5,2,1,1,SRES43,Finance,32,82,KS,,,,,,
112,336,29537,"Ensign, John Eric",2,7,200,2/2/11,5/1/11,0,5,2,8,0,SRES43,Finance,65,81,NV,Resigned 5/2/11 due to ethics violation,,,,,
112,336,40305,"Cornyn, John",2,8,200,2/2/11,1/3/13,0,3,2,1,1,SRES43,Finance,49,81,TX,,,,,,
112,336,29555,"Coburn, Thomas Allen",2,9,200,2/2/11,1/3/13,0,1,2,1,2,SRES43,Finance,53,83,OK,,,,,,
112,336,29754,"Thune, John",2,10,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Finance,37,83,SD,,,,,,
112,336,29548,"Burr, Richard",7,1,200,5/10/11,1/3/13,0,1,2,1,1,SRES179,Finance,47,83,NC,Replaced Ensign,,,,,
112,338,14920,"Kerry, John F.",1,1,100,2/2/11,1/3/13,11,26,2,1,1,SRES42,Foreign Relations,3,82,MA,,,,,,
112,338,15011,"Boxer, Barbara",1,2,100,2/2/11,1/3/13,0,13,2,1,1,SRES42,Foreign Relations,71,83,CA,,,,,,
112,338,29373,"Menendez, Robert",1,3,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Foreign Relations,12,81,NJ,,,,,,
112,338,15408,"Cardin, Benjamin L.",1,4,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Foreign Relations,52,81,MD,,,,,,
112,338,40703,"Casey, Robert P., Jr.",1,5,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Foreign Relations,14,81,PA,,,,,,
112,338,40706,"Webb, Jim",1,6,100,2/2/11,1/3/13,0,5,2,1,0,SRES42,Foreign Relations,40,81,VA,,,,,,
112,338,40906,"Shaheen, Jeanne",1,7,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Foreign Relations,4,82,NH,,,,,,
112,338,40916,"Coons, Christopher",1,8,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Foreign Relations,11,82,DE,,,,,,
112,338,15021,"Durbin, Richard J.",1,9,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Foreign Relations,21,82,IL,,,,,,
112,338,29924,"Udall, Tom",1,10,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Foreign Relations,66,82,NM,,,,,,
112,338,14506,"Lugar, Richard G.",2,1,200,2/2/11,1/3/13,21,33,2,1,0,SRES43,Foreign Relations,22,81,IN,,,,,,
112,338,40705,"Corker, Bob",2,2,200,2/2/11,1/3/13,0,5,2,1,1,SRES43,Foreign Relations,54,81,TN,,,,,,
112,338,40902,"Risch, James",2,3,200,2/2/11,1/3/13,0,3,2,1,1,SRES43,Foreign Relations,63,82,ID,,,,,,
112,338,41102,"Rubio, Marco",2,4,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Foreign Relations,43,83,FL,,,,,,
112,338,15424,"Inhofe, James M.",2,5,200,2/2/11,1/3/13,0,3,2,1,2,SRES43,Foreign Relations,53,82,OK,,,,,,
112,338,29936,"DeMint, James W. ",2,6,200,2/2/11,1/1/13,0,5,2,8,0,SRES43,Foreign Relations,48,83,SC,,,,,,
112,338,29909,"Isakson, Johnny",2,7,200,2/2/11,1/3/13,0,5,2,1,2,SRES43,Foreign Relations,44,83,GA,,,,,,
112,338,40707,"Barrasso, John A.",2,8,200,2/2/11,1/3/13,0,4,2,1,1,SRES43,Foreign Relations,68,81,WY,,,,,,
112,338,41110,"Lee, Mike",2,9,200,2/2/11,1/3/13,0,1,2,1,2,SRES43,Foreign Relations,67,83,UT,,,,,,
112,344,15704,"Lieberman, Joseph I.",1,1,328,2/2/11,1/3/13,11,23,2,1,0,SRES42,Homeland Security and Governmental Affairs,1,81,CT,,,,,,
112,344,14709,"Levin, Carl",1,2,100,2/2/11,1/3/13,0,33,2,1,1,SRES42,Homeland Security and Governmental Affairs,23,82,MI,,,,,,
112,344,14400,"Akaka, Daniel K.",1,3,100,2/2/11,1/3/13,0,21,2,1,0,SRES42,Homeland Security and Governmental Affairs,82,81,HI,,,,,,
112,344,15015,"Carper, Thomas Richard",1,4,100,2/2/11,1/3/13,0,11,2,1,1,SRES42,Homeland Security and Governmental Affairs,11,81,DE,,,,,,
112,344,40301,"Pryor, Mark",1,5,100,2/2/11,1/3/13,0,9,2,1,1,SRES42,Homeland Security and Governmental Affairs,42,82,AR,,,,,,
112,344,49702,"Landrieu, Mary L.",1,6,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Homeland Security and Governmental Affairs,45,82,LA,,,,,,
112,344,40701,"McCaskill, Claire",1,7,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Homeland Security and Governmental Affairs,34,81,MO,,,,,,
112,344,40702,"Tester, Jon",1,8,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Homeland Security and Governmental Affairs,64,81,MT,,,,,,
112,344,40900,"Begich, Mark",1,9,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Homeland Security and Governmental Affairs,81,82,AK,,,,,,
112,344,49703,"Collins, Susan",2,1,200,2/2/11,1/3/13,21,15,2,1,2,SRES43,Homeland Security and Governmental Affairs,2,82,ME,,,,,,
112,344,29555,"Coburn, Thomas Allen",2,2,200,2/2/11,1/3/13,0,7,2,1,1,SRES43,Homeland Security and Governmental Affairs,53,83,OK,,,,,,
112,344,40913,"Brown, Scott",2,3,200,2/2/11,1/3/13,0,1,2,1,0,SRES43,Homeland Security and Governmental Affairs,3,81,MA,,,,,,
112,344,15039,"McCain, John",2,4,200,2/2/11,1/3/13,0,3,2,1,1,SRES43,Homeland Security and Governmental Affairs,61,83,AZ,,,,,,
112,344,15425,"Johnson, Tim",2,5,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Homeland Security and Governmental Affairs,37,82,SD,,,,,,
112,344,29537,"Ensign, John Eric",2,6,200,2/2/11,5/1/11,0,3,2,8,0,SRES43,Homeland Security and Governmental Affairs,65,81,NV,Resigned 5/2/11 due to ethics violation,,,,,
112,344,29386,"Portman, Rob",2,7,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Homeland Security and Governmental Affairs,24,83,OH,,,,,,
112,344,41104,"Paul, Rand",2,8,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Homeland Security and Governmental Affairs,51,83,KY,,,,,,
112,344,29722,"Moran, Jerry",7,1,200,5/10/11,1/3/13,0,1,2,1,2,SRES179,Homeland Security and Governmental Affairs,32,83,KS,Replaced Ensign,,,,,
112,358,14307,"Leahy, Patrick J.",1,1,100,2/2/11,1/3/13,11,33,2,1,1,SRES42,Judiciary,6,83,VT,,,,,,
112,358,15703,"Kohl, Herbert H.",1,2,100,2/2/11,1/3/13,0,23,2,1,0,SRES42,Judiciary,25,81,WI,,,,,,
112,358,49300,"Feinstein, Dianne",1,3,100,2/2/11,1/3/13,0,19,2,1,1,SRES42,Judiciary,71,81,CA,,,,,,
112,358,14858,"Schumer, Charles Ellis (Chuck)",1,4,100,2/2/11,1/3/13,0,13,2,1,1,SRES42,Judiciary,13,83,NY,,,,,,
112,358,15021,"Durbin, Richard J.",1,5,100,2/2/11,1/3/13,0,11,4,1,1,SRES42,Judiciary,21,82,IL,,,,,,
112,358,40704,"Whitehouse, Sheldon",1,6,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Judiciary,5,83,RI,,,,,,
112,358,40700,"Klobuchar, Amy",1,7,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Judiciary,33,81,MN,,,,,,
112,358,40904,"Franken, Al",1,8,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Judiciary,33,82,MN,,,,,,
112,358,40916,"Coons, Christopher",1,9,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Judiciary,11,82,DE,,,,,,
112,358,41101,"Blumenthal, Richard",1,10,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Judiciary,1,83,CT,,,,,,
112,358,14226,"Grassley, Charles E.",2,1,200,2/2/11,1/3/13,21,31,2,1,1,SRES43,Judiciary,31,83,IA,,,,,,
112,358,14503,"Hatch, Orrin G.",2,2,200,2/2/11,1/3/13,0,35,2,1,1,SRES43,Judiciary,67,81,UT,,,,,,
112,358,15429,"Kyl, Jon",2,3,200,2/2/11,1/3/13,0,17,2,1,0,SRES43,Judiciary,61,81,AZ,,,,,,
112,358,49700,"Sessions, Jeff",2,4,200,2/2/11,1/3/13,0,15,2,1,1,SRES43,Judiciary,41,82,AL,,,,,,
112,358,29566,"Graham, Lindsey O.",2,5,200,2/2/11,1/3/13,0,9,2,1,1,SRES43,Judiciary,48,82,SC,,,,,,
112,358,40305,"Cornyn, John",2,6,200,2/2/11,1/3/13,0,9,2,1,1,SRES43,Judiciary,49,81,TX,,,,,,
112,358,41110,"Lee, Mike",2,7,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Judiciary,67,83,UT,,,,,,
112,358,29555,"Coburn, Thomas Allen",2,8,200,2/2/11,1/3/13,0,7,2,1,2,SRES43,Judiciary,53,83,OK,,,,,,
112,362,14230,"Harkin, Tom",1,1,100,2/2/11,1/3/13,11,25,2,1,1,SRES42,"Health, Education, Labor, and Pensions",31,82,IA,,,,,,
112,362,14440,"Mikulski, Barbara A.",1,2,100,2/2/11,1/3/13,0,25,2,1,1,SRES42,"Health, Education, Labor, and Pensions",52,83,MD,,,,,,
112,362,14912,"Bingaman, Jeff",1,3,100,2/2/11,1/3/13,0,15,4,1,0,SRES42,"Health, Education, Labor, and Pensions",66,81,NM,,,,,,
112,362,49308,"Murray, Patty",1,4,100,2/2/11,1/3/13,0,15,2,1,1,SRES42,"Health, Education, Labor, and Pensions",73,83,WA,,,,,,
112,362,29147,"Sanders, Bernard",1,5,328,2/2/11,1/3/13,0,5,2,1,1,SRES42,"Health, Education, Labor, and Pensions",6,81,VT,,,,,,
112,362,40703,"Casey, Robert P., Jr.",1,6,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,"Health, Education, Labor, and Pensions",14,81,PA,,,,,,
112,362,40907,"Hagan, Kay",1,7,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,"Health, Education, Labor, and Pensions",47,82,NC,,,,,,
112,362,40908,"Merkley, Jeff",1,8,100,2/2/11,1/3/13,0,3,2,1,2,SRES42,"Health, Education, Labor, and Pensions",72,82,OR,,,,,,
112,362,40904,"Franken, Al",1,9,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,"Health, Education, Labor, and Pensions",33,82,MN,,,,,,
112,362,40910,"Bennet, Michael",1,10,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,"Health, Education, Labor, and Pensions",62,83,CO,,,,,,
112,362,40704,"Whitehouse, Sheldon",1,11,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,"Health, Education, Labor, and Pensions",5,83,RI,,,,,,
112,362,41101,"Blumenthal, Richard",1,12,100,2/2/11,1/3/13,0,1,2,1,2,SRES42,"Health, Education, Labor, and Pensions",1,83,CT,,,,,,
112,362,49706,"Enzi, Michael B.",2,1,200,2/2/11,1/3/13,21,15,2,1,1,SRES43,"Health, Education, Labor, and Pensions",68,82,WY,,,,,,
112,362,40304,"Alexander, Lamar",2,2,200,2/2/11,1/3/13,0,9,2,1,1,SRES43,"Health, Education, Labor, and Pensions",54,82,TN,,,,,,
112,362,29548,"Burr, Richard",2,3,200,2/2/11,1/3/13,0,7,2,1,1,SRES43,"Health, Education, Labor, and Pensions",47,83,NC,,,,,,
112,362,29909,"Isakson, Johnny",2,4,200,2/2/11,1/3/13,0,7,2,1,1,SRES43,"Health, Education, Labor, and Pensions",44,83,GA,,,,,,
112,362,41104,"Paul, Rand",2,5,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,"Health, Education, Labor, and Pensions",51,83,KY,,,,,,
112,362,14503,"Hatch, Orrin G.",2,6,200,2/2/11,1/3/13,0,7,4,1,1,SRES43,"Health, Education, Labor, and Pensions",67,81,UT,,,,,,
112,362,15039,"McCain, John",2,7,200,2/2/11,1/3/13,0,3,2,1,2,SRES43,"Health, Education, Labor, and Pensions",61,83,AZ,,,,,,
112,362,14852,"Roberts, Pat",2,8,200,2/2/11,1/3/13,0,11,2,1,1,SRES43,"Health, Education, Labor, and Pensions",32,82,KS,,,,,,
112,362,40300,"Murkowski, Lisa",2,9,200,2/2/11,1/3/13,0,5,2,1,1,SRES43,"Health, Education, Labor, and Pensions",81,83,AK,,,,,,
112,362,20115,"Kirk, Mark",2,10,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,"Health, Education, Labor, and Pensions",21,83,IL,,,,,,
112,380,14858,"Schumer, Charles Ellis (Chuck)",1,1,100,2/2/11,1/3/13,11,13,2,1,1,SRES42,Rules and Administration,13,83,NY,,,,,,
112,380,4812,"Inouye, Daniel K.",1,2,100,2/2/11,12/17/12,0,29,2,5,0,SRES42,Rules and Administration,82,83,HI,,,,,,
112,380,49300,"Feinstein, Dianne",1,3,100,2/2/11,1/3/13,0,19,2,1,1,SRES42,Rules and Administration,71,81,CA,,,,,,
112,380,15021,"Durbin, Richard J.",1,4,100,2/2/11,1/3/13,0,11,2,1,1,SRES42,Rules and Administration,21,82,IL,,,,,,
112,380,40103,"Nelson, Earl Benjamin (Ben)",1,5,100,2/2/11,1/3/13,0,7,2,1,0,SRES42,Rules and Administration,35,81,NE,,,,,,
112,380,49308,"Murray, Patty",1,6,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Rules and Administration,73,83,WA,,,,,,
112,380,40301,"Pryor, Mark",1,7,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Rules and Administration,42,82,AR,,,,,,
112,380,29924,"Udall, Tom",1,8,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Rules and Administration,66,82,NM,,,,,,
112,380,40909,"Warner, Mark",1,9,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Rules and Administration,40,82,VA,,,,,,
112,380,14307,"Leahy, Patrick J.",1,10,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Rules and Administration,6,83,VT,,,,,,
112,380,40304,"Alexander, Lamar",2,1,200,2/2/11,1/3/13,21,5,2,1,1,SRES43,Rules and Administration,54,82,TN,,,,,,
112,380,14921,"McConnell, Mitch",2,2,200,2/2/11,1/3/13,0,23,2,1,1,SRES43,Rules and Administration,51,82,KY,,,,,,
112,380,14009,"Cochran, Thad",2,3,200,2/2/11,1/3/13,0,19,2,1,1,SRES43,Rules and Administration,46,82,MS,,,,,,
112,380,29512,"Chambliss, Saxby",2,4,200,2/2/11,1/3/13,0,9,2,1,1,SRES43,Rules and Administration,44,82,GA,,,,,,
112,380,49306,"Hutchison, Kay Bailey",2,5,200,2/2/11,1/3/13,0,15,2,1,0,SRES43,Rules and Administration,49,81,TX,,,,,,
112,380,14852,"Roberts, Pat",2,6,200,2/2/11,1/3/13,0,3,2,1,1,SRES43,Rules and Administration,32,82,KS,,,,,,
112,380,94659,"Shelby, Richard C.",2,7,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Rules and Administration,41,83,AL,,,,,,
112,380,29735,"Blunt, Roy",2,8,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Rules and Administration,34,83,MO,,,,,,
112,384,49702,"Landrieu, Mary L.",1,1,100,2/2/11,1/3/13,11,15,2,1,1,SRES42,Small Business and Entrepreneurship,45,82,LA,,,,,,
112,384,14709,"Levin, Carl",1,2,100,2/2/11,1/3/13,0,33,2,1,1,SRES42,Small Business and Entrepreneurship,23,82,MI,,,,,,
112,384,14230,"Harkin, Tom",1,3,100,2/2/11,1/3/13,0,26,2,1,1,SRES42,Small Business and Entrepreneurship,31,82,IA,,,,,,
112,384,14920,"Kerry, John F.",1,4,100,2/2/11,1/3/13,0,26,,1,1,SRES42,Small Business and Entrepreneurship,3,82,MA,,,,,,
112,384,15704,"Lieberman, Joseph I.",1,5,328,2/2/11,1/3/13,0,23,2,1,0,SRES42,Small Business and Entrepreneurship,1,81,CT,,,,,,
112,384,39310,"Cantwell, Maria",1,6,100,2/2/11,1/3/13,0,11,2,1,1,SRES42,Small Business and Entrepreneurship,73,81,WA,,,,,,
112,384,40301,"Pryor, Mark",1,7,100,2/2/11,1/3/13,0,9,2,1,1,SRES42,Small Business and Entrepreneurship,42,82,AR,,,,,,
112,384,15408,"Cardin, Benjamin L.",1,8,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Small Business and Entrepreneurship,52,81,MD,,,,,,
112,384,40906,"Shaheen, Jeanne",1,9,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Small Business and Entrepreneurship,4,82,NH,,,,,,
112,384,40907,"Hagan, Kay",1,10,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Small Business and Entrepreneurship,47,82,NC,,,,,,
112,384,14661,"Snowe, Olympia J.",2,1,200,2/2/11,1/3/13,21,17,2,1,0,SRES43,Small Business and Entrepreneurship,2,81,ME,,,,,,
112,384,29918,"Vitter, David",2,2,200,2/2/11,1/3/13,0,7,2,1,1,SRES43,Small Business and Entrepreneurship,45,83,LA,,,,,,
112,384,40902,"Risch, James",2,3,200,2/2/11,1/3/13,0,3,2,1,1,SRES43,Small Business and Entrepreneurship,63,82,ID,,,,,,
112,384,41102,"Rubio, Marco",2,4,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Small Business and Entrepreneurship,43,83,FL,,,,,,
112,384,41104,"Paul, Rand",2,5,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Small Business and Entrepreneurship,51,83,KY,,,,,,
112,384,41106,"Ayotte, Kelly",2,6,200,2/2/11,1/3/13,0,1,2,1,2,SRES43,Small Business and Entrepreneurship,4,83,NH,,,,,,
112,384,49706,"Enzi, Michael B.",2,7,200,2/2/11,1/3/13,0,15,2,1,1,SRES43,Small Business and Entrepreneurship,68,82,WY,,,,,,
112,384,40913,"Brown, Scott",2,8,200,2/2/11,1/3/13,0,1,2,1,0,SRES43,Small Business and Entrepreneurship,3,81,MA,,,,,,
112,384,29722,"Moran, Jerry",2,9,200,2/2/11,1/3/13,0,1,2,1,2,SRES43,Small Business and Entrepreneurship,32,83,KS,,,,,,
112,388,49308,"Murray, Patty",1,1,100,2/2/11,1/3/13,11,17,2,1,1,SRES42,Veterans' Affairs,73,83,WA,,,,,,
112,388,14922,"Rockefeller, John D., IV",1,2,100,2/2/11,1/3/13,0,27,2,1,1,SRES42,Veterans' Affairs,56,82,WV,,,,,,
112,388,14400,"Akaka, Daniel K.",1,3,100,2/2/11,1/3/13,0,21,2,1,0,SRES42,Veterans' Affairs,82,81,HI,,,,,,
112,388,29147,"Sanders, Bernard",1,4,328,2/2/11,1/3/13,0,5,2,1,1,SRES42,Veterans' Affairs,6,81,VT,,,,,,
112,388,29389,"Brown, Sherrod",1,5,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Veterans' Affairs,24,81,OH,,,,,,
112,388,40706,"Webb, Jim",1,6,100,2/2/11,1/3/13,0,5,2,1,0,SRES42,Veterans' Affairs,40,81,VA,,,,,,
112,388,40702,"Tester, Jon",1,7,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Veterans' Affairs,64,81,MT,,,,,,
112,388,40900,"Begich, Mark",1,8,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Veterans' Affairs,81,82,AK,,,,,,
112,388,29548,"Burr, Richard",2,1,200,2/2/11,1/3/13,21,7,2,1,1,SRES43,Veterans' Affairs,47,83,NC,,,,,,
112,388,29909,"Isakson, Johnny",2,2,200,2/2/11,1/3/13,0,7,2,1,1,SRES43,Veterans' Affairs,44,83,GA,,,,,,
112,388,29534,"Wicker, Roger F.",2,3,200,2/2/11,1/3/13,0,4,2,1,2,SRES43,Veterans' Affairs,46,81,MS,,,,,,
112,388,40905,"Johanns, Mike",2,4,200,2/2/11,1/3/13,0,3,2,1,1,SRES43,Veterans' Affairs,35,82,NE,,,,,,
112,388,40913,"Brown, Scott",2,5,200,2/2/11,1/3/13,0,1,2,1,0,SRES43,Veterans' Affairs,3,81,MA,,,,,,
112,388,29722,"Moran, Jerry",2,6,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Veterans' Affairs,32,83,KS,,,,,,
112,388,20101,"Boozman, John",2,7,200,2/2/11,1/3/13,0,1,2,1,1,SRES43,Veterans' Affairs,42,83,AR,,,,,,
112,419,15703,"Kohl, Herbert H.",1,1,100,2/2/11,1/3/13,11,23,2,1,0,SRES42,Aging (Special Committee),25,81,WI,,,,,,
112,419,14871,"Wyden, Ron",1,2,100,2/2/11,1/3/13,0,16,2,1,1,SRES42,Aging (Special Committee),72,83,OR,,,,,,
112,419,14651,"Nelson, Clarence William (Bill)",1,3,100,2/2/11,1/3/13,0,7,2,1,1,SRES42,Aging (Special Committee),43,81,FL,,,,,,
112,419,40703,"Casey, Robert P., Jr.",1,4,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Aging (Special Committee),14,81,PA,,,,,,
112,419,40701,"McCaskill, Claire",1,5,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Aging (Special Committee),34,81,MO,,,,,,
112,419,40704,"Whitehouse, Sheldon",1,6,100,2/2/11,1/3/13,0,5,2,1,1,SRES42,Aging (Special Committee),5,83,RI,,,,,,
112,419,29906,"Udall, Mark",1,7,100,2/2/11,1/3/13,0,3,2,1,2,SRES42,Aging (Special Committee),62,82,CO,,,,,,
112,419,40910,"Bennet, Michael",1,8,100,2/2/11,1/3/13,0,3,2,1,2,SRES42,Aging (Special Committee),62,83,CO,,,,,,
112,419,20735,"Gillibrand, Kirsten E.",1,9,100,2/2/11,1/3/13,0,3,2,1,1,SRES42,Aging (Special Committee),13,81,NY,,,,,,
112,419,40915,"Manchin, Joe",1,10,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Aging (Special Committee),56,81,WV,,,,,,
112,419,41101,"Blumenthal, Richard",1,11,100,2/2/11,1/3/13,0,1,2,1,1,SRES42,Aging (Special Committee),1,83,CT,,,,,,
112,419,40705,"Corker, Bob",2,1,200,2/2/11,1/3/13,21,5,2,1,1,SRES43,Aging (Special Committee),54,81,TN,,,,,,
112,419,49703,"Collins, Susan",2,2,200,2/2/11,1/3/13,0,15,2,1,1,SRES43,Aging (Special Committee),2,82,ME,,,,,,
112,419,14503,"Hatch, Orrin G.",2,3,200,2/2/11,1/3/13,0,3,5,1,1,SRES43,Aging (Special Committee),67,81,UT,,,,,,
112,419,20115,"Kirk, Mark",2,4,200,2/2/11,1/3/13,0,1,5,1,1,SRES43,Aging (Special Committee),21,83,IL,,,,,,
112,419,29722,"Moran, Jerry",2,5,200,2/2/11,1/3/13,0,1,5,1,2,SRES43,Aging (Special Committee),32,83,KS,,,,,,
112,419,41111,"Johnson, Ron",2,6,200,2/2/11,1/3/13,0,1,5,1,2,SRES43,Aging (Special Committee),25,83,WI,,,,,,
112,419,41106,"Ayotte, Kelly",2,7,200,2/2/11,5/10/11,0,1,5,3,3,SRES43,Aging (Special Committee),4,83,NH,,,,,,
112,419,94659,"Shelby, Richard C.",2,8,200,2/2/11,1/3/13,0,25,2,1,2,SRES43,Aging (Special Committee),41,83,AL,,,,,,
112,419,29566,"Graham, Lindsey O.",2,9,200,2/2/11,1/3/13,0,3,2,1,2,SRES43,Aging (Special Committee),48,82,SC,,,,,,
112,419,29512,"Chambliss, Saxby",2,10,200,2/2/11,1/3/13,0,3,2,1,2,SRES43,Aging (Special Committee),44,82,GA,,,,,,
