congress,chamber,bioguide_id,committee_code,rank,role
119,H,S000344,BA20,5,
119,H,S000344,BA21,2,
119,H,S000344,FA05,2,
119,H,S000344,FA13,2,
119,H,A000371,AP,13,
119,H,A000371,AP02,4,
119,H,A000371,AP20,5,
119,H,G000585,IG,9,
119,H,G000585,WM,16,
119,H,G000585,IG01,1,
119,H,G000585,IG06,4,
119,H,G000585,WM03,5,
119,H,G000585,WM05,5,
119,H,T000474,AP,16,
119,H,T000474,HA,3,
119,H,T000474,AP04,3,
119,H,T000474,AP20,4,
119,H,T000474,HA27,1,
119,H,L000582,FA,7,
119,H,L000582,JU,7,
119,H,L000582,JU03,3,
119,H,K000400,FA,13,
119,H,K000400,JU,16,
119,H,K000400,FA07,6,
119,H,K000400,FA19,1,
119,H,K000400,JU03,7,
119,H,K000400,JU10,6,
119,H,S001156,WM,6,
119,H,S001156,WM02,8,
119,H,S001156,WM04,1,
119,H,T000472,ED,5,
119,H,T000472,VR,1,
119,H,T000472,ED02,9,
119,H,T000472,ED10,4,
119,H,T000472,ED13,3,
119,H,K000397,BA,17,
119,H,K000397,FA,10,
119,H,K000397,ZS,11,
119,H,K000397,BA10,7,
119,H,K000397,BA20,9,
119,H,K000397,FA05,1,Chair
119,H,K000397,FA14,4,
119,H,C000059,AP,6,
119,H,C000059,AP02,1,Chair
119,H,C000059,AP10,3,
119,H,G000598,GO,1,
119,H,G000598,PW,25,
119,H,G000598,PW05,4,
119,H,G000598,PW12,24,
119,H,W000187,BA,1,
119,H,B001300,IF,13,
119,H,B001300,IF14,5,
119,H,B001300,IF16,8,
119,H,B001300,IF18,5,
119,H,T000491,AS,24,
119,H,T000491,SM,8,
119,H,T000491,AS03,9,
119,H,T000491,AS26,7,
119,H,T000491,SM23,5,
119,H,T000491,SM24,1,
119,H,C001110,HM,3,
119,H,C001110,JU,9,
119,H,C001110,HM05,2,
119,H,C001110,HM11,1,
119,H,C001110,JU01,3,
119,H,C001110,JU05,2,
119,H,M001241,EC,10,
119,H,M001241,GO,18,
119,H,M001241,II,8,
119,H,M001241,GO05,3,
119,H,M001241,II06,3,
119,H,M001241,II13,6,
119,H,I000056,FA,6,
119,H,I000056,JU,2,
119,H,I000056,SY,7,
119,H,I000056,FA13,3,
119,H,I000056,FA17,3,
119,H,I000056,JU03,1,Chair
119,H,I000056,JU05,2,
119,H,I000056,SY15,3,
119,H,I000056,SY21,3,
119,H,L000593,AP,23,
119,H,L000593,AP10,4,
119,H,L000593,AP18,4,
119,H,P000608,BU,4,
119,H,P000608,IF,9,
119,H,P000608,IF03,2,
119,H,P000608,IF16,5,
119,H,P000608,IF18,4,
119,H,J000305,AS,12,
119,H,J000305,FA,8,
119,H,J000305,AS02,2,
119,H,J000305,AS26,4,
119,H,J000305,FA07,3,
119,H,J000305,FA16,1,
119,H,V000130,BA,12,
119,H,V000130,BA10,3,
119,H,V000130,BA16,4,
119,H,V000130,BA20,7,
119,H,D000197,IF,2,
119,H,D000197,IF02,2,
119,H,D000197,IF03,6,
119,H,D000197,IF14,1,
119,H,N000191,II,2,
119,H,N000191,JU,11,
119,H,N000191,RU,3,
119,H,N000191,II10,1,
119,H,N000191,II13,12,
119,H,N000191,JU03,4,
119,H,N000191,JU10,4,
119,H,N000191,RU02,2,
119,H,H001100,II,23,
119,H,H001100,PW,26,
119,H,H001100,SY,18,
119,H,H001100,II06,14,
119,H,H001100,II24,1,Chair
119,H,H001100,PW02,12,
119,H,H001100,PW05,15,
119,H,H001100,PW12,20,
119,H,H001100,SY18,4,
119,H,H001100,SY20,7,
119,H,B000825,GO,18,
119,H,B000825,II,10,
119,H,B000825,GO05,6,
119,H,B000825,GO16,6,
119,H,B000825,GO33,6,
119,H,B000825,II13,6,
119,H,B000825,II15,2,Vice Chair
119,H,C001137,AS,29,
119,H,C001137,II,21,
119,H,C001137,AS02,8,
119,H,C001137,AS29,8,
119,H,C001137,AS35,10,
119,H,C001137,II06,12,
119,H,C001137,II13,13,
119,H,C001121,AS,10,
119,H,C001121,IG,5,
119,H,C001121,AS26,1,
119,H,C001121,AS35,5,
119,H,C001121,IG01,4,
119,H,C001121,IG11,2,
119,H,P000620,BA,21,
119,H,P000620,BA04,8,
119,H,P000620,BA21,8,
119,H,E000300,HM,13,
119,H,E000300,IF,28,
119,H,E000300,HM05,4,
119,H,E000300,HM12,3,
119,H,E000300,IF03,15,
119,H,E000300,IF17,12,
119,H,E000300,IF18,12,
119,H,L000557,WM,4,
119,H,L000557,WM01,1,
119,H,L000557,WM04,8,
119,H,C001069,AS,2,
119,H,C001069,ED,2,
119,H,C001069,AS25,2,
119,H,C001069,AS28,1,
119,H,C001069,ED02,2,
119,H,C001069,ED13,6,
119,H,D000216,AP,1,
119,H,D000216,AP07,1,
119,H,H001047,BA,9,
119,H,H001047,IG,1,
119,H,H001081,AG,6,
119,H,H001081,ED,10,
119,H,H001081,AG03,1,
119,H,H001081,AG29,2,
119,H,H001081,ED02,5,
119,H,H001081,ED14,2,
119,H,N000147,GO,2,
119,H,N000147,PW,2,
119,H,N000147,GO16,2,
119,H,N000147,GO24,2,
119,H,N000147,PW02,15,
119,H,N000147,PW05,13,
119,H,N000147,PW12,1,
119,H,N000147,PW13,2,
119,H,M001238,FA,21,
119,H,M001238,SY,11,
119,H,M001238,FA14,6,
119,H,M001238,FA17,2,
119,H,M001238,SY15,4,
119,H,P000622,PW,34,
119,H,P000622,SM,15,
119,H,P000622,PW02,16,
119,H,P000622,PW05,21,
119,H,P000622,PW07,7,
119,H,P000622,SM21,6,
119,H,P000622,SM22,6,
119,H,P000622,SM24,5,
119,H,D000628,IF,8,Vice Chair
119,H,D000628,ZS,6,
119,H,D000628,IF14,5,
119,H,D000628,IF16,7,
119,H,D000628,IF17,3,
119,H,C001039,AG,16,
119,H,C001039,IF,18,
119,H,C001039,AG22,7,
119,H,C001039,IF14,10,
119,H,C001039,IF16,10,
119,H,C001039,IF17,4,
119,H,B001314,WM,25,
119,H,B001314,WM01,4,
119,H,B001314,WM03,5,
119,H,B001314,WM06,7,
119,H,R000609,AP,16,
119,H,R000609,AP15,2,
119,H,R000609,AP18,2,
119,H,R000609,AP20,3,
119,H,F000484,ED,20,
119,H,F000484,FA,28,
119,H,F000484,ED02,11,
119,H,F000484,ED10,6,
119,H,F000484,ED13,11,
119,H,F000484,FA07,8,
119,H,F000484,FA14,7,
119,H,M001216,AS,20,
119,H,M001216,FA,18,
119,H,M001216,AS02,5,
119,H,M001216,AS03,6,
119,H,M001216,AS26,6,
119,H,M001216,FA07,4,
119,H,M001216,FA17,1,Chair
119,H,H001099,BA,29,
119,H,H001099,SY,19,
119,H,H001099,BA09,7,
119,H,H001099,BA16,14,
119,H,H001099,BA21,11,
119,H,H001099,SY16,1,Chair
119,H,S001200,IF,14,
119,H,S001200,II,18,
119,H,S001200,IF16,2,
119,H,S001200,IF17,3,
119,H,S001200,IF18,6,
119,H,S001200,II13,10,
119,H,F000476,GO,9,
119,H,F000476,PW,31,
119,H,F000476,GO05,1,
119,H,F000476,GO24,3,
119,H,F000476,PW12,25,
119,H,F000476,PW14,14,
119,H,W000806,II,6,
119,H,W000806,PW,3,
119,H,W000806,SY,4,
119,H,W000806,II06,4,
119,H,W000806,II13,5,
119,H,W000806,PW07,2,
119,H,W000806,PW12,3,
119,H,W000806,PW14,1,Chairman
119,H,W000806,SY16,2,
119,H,W000806,SY21,2,
119,H,B001257,IF,4,
119,H,B001257,ZS,10,
119,H,B001257,IF14,3,
119,H,B001257,IF16,5,
119,H,B001257,IF17,1,Chair
119,H,L000596,FA,23,
119,H,L000596,GO,19,
119,H,L000596,FA14,6,
119,H,L000596,FA17,8,
119,H,L000596,GO06,6,
119,H,L000596,GO12,2,
119,H,L000596,GO16,7,
119,H,L000596,GO27,4,
119,H,C001066,IF,5,
119,H,C001066,ZS,3,
119,H,C001066,IF03,1,
119,H,C001066,IF16,13,
119,H,C001066,IF17,2,
119,H,L000597,HA,7,Vice Chair
119,H,L000597,IF,24,
119,H,L000597,JU,15,
119,H,L000597,HA08,1,Chair
119,H,L000597,IF03,12,
119,H,L000597,IF17,10,
119,H,L000597,IF18,10,
119,H,L000597,JU03,7,
119,H,L000597,JU08,5,
119,H,B001260,IT,2,
119,H,B001260,WM,2,
119,H,B001260,WM02,1,Chair
119,H,B001260,WM04,2,
119,H,S001214,IG,13,
119,H,S001214,WM,15,
119,H,S001214,IG02,5,
119,H,S001214,IG04,4,
119,H,S001214,IG11,5,
119,H,S001214,WM02,11,
119,H,S001214,WM04,8,
119,H,F000472,AP,27,
119,H,F000472,SY,9,
119,H,F000472,AP01,9,Vice Chair
119,H,F000472,AP10,8,
119,H,F000472,AP18,6,
119,H,F000472,SY18,1,Chair
119,H,D000032,BA,18,
119,H,D000032,GO,14,
119,H,D000032,BA20,10,
119,H,D000032,BA21,8,
119,H,D000032,GO05,4,
119,H,D000032,GO06,5,
119,H,C001127,FA,9,
119,H,C001127,VR,4,
119,H,C001127,FA13,1,
119,H,C001127,FA16,2,
119,H,C001127,VR03,2,
119,H,C001127,VR11,2,
119,H,M001199,FA,1,Chair
119,H,M001199,PW,10,
119,H,M001199,PW02,7,
119,H,M001199,PW05,4,
119,H,M001199,PW07,3,
119,H,F000462,AP,14,
119,H,F000462,AP04,1,
119,H,F000462,AP07,4,
119,H,M001217,FA,11,
119,H,M001217,JU,17,
119,H,M001217,QJ,3,
119,H,M001217,FA05,4,
119,H,M001217,FA17,1,
119,H,M001217,JU08,2,
119,H,M001217,JU13,2,
119,H,W000808,ED,3,
119,H,W000808,PW,10,
119,H,W000808,ED13,2,
119,H,W000808,ED14,5,
119,H,W000808,PW02,1,
119,H,W000808,PW05,7,
119,H,W000808,PW14,9,
119,H,W000797,AP,7,
119,H,W000797,AP01,6,
119,H,W000797,AP10,3,
119,H,W000797,AP18,1,
119,H,D000600,AP,7,Vice Chair
119,H,D000600,AP02,6,
119,H,D000600,AP04,1,Chair
119,H,S000168,BA,27,
119,H,S000168,FA,11,
119,H,S000168,BA04,9,
119,H,S000168,BA10,10,
119,H,S000168,BA16,12,
119,H,S000168,FA07,1,Chair
119,H,S000168,FA16,3,
119,H,G000593,AS,14,
119,H,G000593,HM,4,
119,H,G000593,ZS,9,
119,H,G000593,AS03,4,
119,H,G000593,AS25,4,
119,H,G000593,HM07,1,Chairman
119,H,G000593,HM08,2,
119,H,C001103,BU,6,
119,H,C001103,IF,6,
119,H,C001103,IF14,4,
119,H,C001103,IF16,6,
119,H,C001103,IF18,5,
119,H,B000490,AP,5,
119,H,B000490,AP01,1,
119,H,B000490,AP18,2,
119,H,B000490,AP23,5,
119,H,J000311,GO,23,
119,H,J000311,RU,9,
119,H,J000311,SM,11,
119,H,J000311,GO16,9,
119,H,J000311,GO24,5,
119,H,J000311,GO33,7,
119,H,J000311,RU04,4,
119,H,J000311,SM22,1,Chairman
119,H,J000311,SM23,3,
119,H,J000288,JU,5,
119,H,J000288,PW,5,
119,H,J000288,JU03,1,
119,H,J000288,JU05,6,
119,H,J000288,JU13,3,
119,H,J000288,PW05,5,
119,H,J000288,PW12,3,
119,H,J000288,PW14,8,
119,H,W000788,BA,20,
119,H,W000788,BA04,7,
119,H,W000788,BA09,3,
119,H,M001208,ED,9,
119,H,M001208,JU,12,
119,H,M001208,ED02,4,
119,H,M001208,ED13,4,
119,H,M001208,JU08,1,
119,H,M001218,AS,21,
119,H,M001218,FA,20,
119,H,M001218,SY,11,
119,H,M001218,AS25,6,
119,H,M001218,AS35,7,
119,H,M001218,FA16,7,
119,H,M001218,FA17,7,
119,H,M001218,SY16,3,
119,H,M001218,SY21,1,Chair
119,H,S001189,AG,3,Vice Chair
119,H,S001189,AS,5,
119,H,S001189,IG,6,
119,H,S001189,RU,7,
119,H,S001189,AG03,4,
119,H,S001189,AG16,1,Chair
119,H,S001189,AG22,4,
119,H,S001189,AS03,3,
119,H,S001189,AS26,2,
119,H,S001189,IG01,4,
119,H,S001189,IG02,3,
119,H,S001189,IG06,1,Chairman
119,H,S001189,RU04,2,
119,H,C001116,AP,25,
119,H,C001116,BU,17,
119,H,C001116,AP07,7,
119,H,C001116,AP19,5,
119,H,C001129,II,14,
119,H,C001129,PW,19,
119,H,C001129,SY,12,
119,H,C001129,II06,9,
119,H,C001129,II15,3,
119,H,C001129,PW02,1,Chairman
119,H,C001129,PW12,15,
119,H,C001129,SY16,4,
119,H,L000583,BA,9,
119,H,L000583,HA,2,
119,H,L000583,QJ,1,Chair
119,H,L000583,BA09,4,
119,H,L000583,BA20,2,Vice Chairman
119,H,L000583,HA08,2,
119,H,A000372,ED,7,
119,H,A000372,IF,12,
119,H,A000372,ED02,1,Chairman
119,H,A000372,IF02,6,
119,H,A000372,IF03,4,
119,H,A000372,IF16,2,Vice Chair
119,H,S001157,AG,2,
119,H,S001157,BA,5,
119,H,S001157,AG16,2,
119,H,S001157,AG22,2,
119,H,S001157,BA16,2,
119,H,S001157,BA20,4,
119,H,M001219,AS,19,
119,H,M001219,ED,14,
119,H,M001219,FA,22,
119,H,M001219,AS03,5,
119,H,M001219,AS28,8,
119,H,M001219,ED13,8,
119,H,M001219,ED14,6,
119,H,M001219,FA05,6,
119,H,M001219,FA19,6,
119,H,C001055,AP,17,
119,H,C001055,AP02,5,
119,H,C001055,AP15,3,
119,H,T000487,AG,11,
119,H,T000487,AS,17,
119,H,T000487,ZS,10,
119,H,T000487,AG03,6,
119,H,T000487,AG14,1,
119,H,T000487,AS02,4,
119,H,T000487,AS03,5,
119,H,M001215,IF,17,
119,H,M001215,VR,5,
119,H,M001215,IF03,8,
119,H,M001215,IF14,9,
119,H,M001215,IF18,9,
119,H,M001215,VR03,1,Chairwoman
119,H,H001091,AP,19,
119,H,H001091,SO,3,
119,H,H001091,ZS,8,
119,H,H001091,AP01,8,
119,H,H001091,AP15,4,
119,H,H001091,AP23,4,
119,H,N000193,AG,21,
119,H,N000193,BA,25,
119,H,N000193,ZS,13,
119,H,N000193,AG16,11,
119,H,N000193,AG22,9,
119,H,N000193,BA10,2,Vice Chairman
119,H,N000193,BA16,10,
119,H,N000193,BA21,9,
119,H,F000446,AG,13,
119,H,F000446,WM,20,
119,H,F000446,AG14,4,
119,H,F000446,AG29,7,
119,H,F000446,WM01,3,
119,H,F000446,WM03,8,
119,H,F000446,WM05,9,
119,H,F000469,IF,14,
119,H,F000469,II,7,
119,H,F000469,IF02,7,
119,H,F000469,IF16,8,
119,H,F000469,IF17,2,Vice Chair
119,H,F000469,II06,5,
119,H,F000469,II10,3,
119,H,S001148,AP,4,
119,H,S001148,AP06,1,Chair
119,H,S001148,AP07,2,
119,H,S001148,AP10,2,
119,H,J000309,AG,15,
119,H,J000309,FA,12,
119,H,J000309,AG03,7,
119,H,J000309,AG22,4,
119,H,J000309,FA07,5,
119,H,J000309,FA16,3,
119,H,K000385,IF,12,
119,H,K000385,IF14,4,
119,H,K000385,IF16,7,
119,H,K000385,IF17,9,
119,H,R000617,HM,7,
119,H,R000617,VR,6,
119,H,R000617,HM09,2,
119,H,R000617,HM11,2,
119,H,R000617,VR08,1,
119,H,R000617,VR10,3,
119,H,G000586,JU,15,
119,H,G000586,PW,15,
119,H,G000586,JU01,6,
119,H,G000586,JU05,4,
119,H,G000586,PW05,17,
119,H,G000586,PW12,7,
119,H,G000586,PW14,7,
119,H,Q000023,AP,10,
119,H,Q000023,IG,11,
119,H,Q000023,AP04,4,
119,H,Q000023,AP20,2,
119,H,Q000023,AP24,3,
119,H,Q000023,IG04,1,
119,H,Q000023,IG11,3,
119,H,C001117,BA,15,
119,H,C001117,EC,9,
119,H,C001117,BA10,7,
119,H,C001117,BA16,7,
119,H,C001117,BA20,8,
119,H,D000096,WM,5,
119,H,D000096,WM02,5,
119,H,D000096,WM03,1,
119,H,K000391,GO,4,
119,H,K000391,IG,4,
119,H,K000391,ZS,2,
119,H,K000391,GO27,1,
119,H,K000391,IG01,3,
119,H,S001145,IF,3,
119,H,S001145,IF17,1,
119,H,S001145,IF18,2,
119,H,S001190,FA,22,
119,H,S001190,WM,14,
119,H,S001190,FA17,3,
119,H,S001190,WM04,6,
119,H,S001190,WM05,4,
119,H,F000454,BA,10,
119,H,F000454,SY,18,
119,H,F000454,BA10,4,
119,H,F000454,BA20,1,
119,H,F000454,BA21,3,
119,H,B001295,AG,9,
119,H,B001295,PW,8,
119,H,B001295,VR,1,Chair
119,H,B001295,AG16,4,
119,H,B001295,PW02,5,
119,H,B001295,PW12,6,
119,H,B001295,PW14,3,
119,H,B001315,AG,12,
119,H,B001315,VR,7,
119,H,B001315,AG14,4,
119,H,B001315,AG16,5,
119,H,B001315,AG22,3,
119,H,B001315,VR11,1,
119,H,U000040,AP,20,
119,H,U000040,AP01,3,
119,H,U000040,AP15,2,
119,H,M001211,AG,14,
119,H,M001211,ED,11,
119,H,M001211,HA,8,
119,H,M001211,JP,3,
119,H,M001211,AG03,8,
119,H,M001211,AG14,5,
119,H,M001211,AG16,6,
119,H,M001211,AG29,8,
119,H,M001211,ED10,5,
119,H,M001211,ED14,2,
119,H,M001211,HA08,4,
119,H,L000585,IG,4,
119,H,L000585,WM,6,
119,H,L000585,ZS,5,
119,H,L000585,IG01,2,Vice Chairman
119,H,L000585,IG02,1,Chairman
119,H,L000585,IG06,2,
119,H,L000585,WM03,1,Chair
119,H,L000585,WM04,3,
119,H,S001225,AG,13,
119,H,S001225,AS,20,
119,H,S001225,AG14,5,
119,H,S001225,AG16,6,
119,H,S001225,AS03,7,
119,H,S001225,AS25,5,
119,H,M001214,AP,26,
119,H,M001214,AP10,5,
119,H,M001214,AP19,5,
119,H,Y000067,WM,23,
119,H,Y000067,WM01,8,
119,H,Y000067,WM03,3,
119,H,Y000067,WM06,5,
119,H,S001188,BA,14,
119,H,S001188,BU,10,
119,H,S001188,BA16,7,
119,H,S001188,BA21,7,
119,H,B001307,AG,11,
119,H,B001307,FA,15,
119,H,B001307,SY,3,
119,H,B001307,AG03,6,
119,H,B001307,AG14,2,Vice Chair
119,H,B001307,AG15,5,
119,H,B001307,AG29,6,
119,H,B001307,FA16,6,
119,H,B001307,FA17,6,
119,H,B001307,SY15,2,
119,H,B001307,SY20,2,
119,H,S000929,EC,6,
119,H,S001229,FA,24,
119,H,S001229,PW,27,
119,H,S001229,FA07,5,
119,H,S001229,FA19,8,
119,H,S001229,PW05,16,
119,H,S001229,PW12,21,
119,H,S001229,PW14,14,
119,H,C001072,IG,2,
119,H,C001072,PW,6,
119,H,C001072,ZS,4,
119,H,C001072,IG06,1,
119,H,C001072,PW05,1,
119,H,C001072,PW14,2,
119,H,M001233,AG,26,
119,H,M001233,AS,27,
119,H,M001233,ED,19,
119,H,M001233,AG14,10,
119,H,M001233,AG22,11,
119,H,M001233,AG29,13,
119,H,M001233,AS03,9,
119,H,M001233,AS29,7,
119,H,M001233,ED10,2,
119,H,M001233,ED14,9,
119,H,H001093,BU,18,
119,H,H001093,IF,22,
119,H,H001093,RU,5,
119,H,H001093,IF14,14,
119,H,H001093,IF16,12,
119,H,H001093,IF17,8,
119,H,H001093,RU02,3,
119,H,M000871,AG,12,
119,H,M000871,PW,16,
119,H,M000871,AG03,7,
119,H,M000871,AG22,6,
119,H,M000871,AG29,1,Chair
119,H,M000871,PW02,8,
119,H,M000871,PW05,9,
119,H,M000871,PW14,9,
119,H,S001228,AS,28,
119,H,S001228,JU,22,
119,H,S001228,SM,14,
119,H,S001228,AS02,7,
119,H,S001228,AS03,10,
119,H,S001228,AS25,9,
119,H,S001228,JU01,13,
119,H,S001228,JU05,7,
119,H,S001228,JU13,4,
119,H,S001228,SM21,5,
119,H,S001228,SM22,5,
119,H,D000629,AG,8,
119,H,D000629,PW,14,
119,H,D000629,AG14,3,
119,H,D000629,AG16,1,
119,H,D000629,PW05,2,
119,H,D000629,PW12,22,
119,H,E000298,BU,12,
119,H,E000298,EC,3,
119,H,E000298,WM,8,
119,H,E000298,WM01,1,Chair
119,H,E000298,WM05,5,
119,H,C001108,ED,8,
119,H,C001108,GO,1,Chair
119,H,C001108,ED02,5,
119,H,C001108,ED10,4,
119,H,G000558,IF,1,Chair
119,H,M001220,BU,15,
119,H,M001220,SM,2,
119,H,M001220,VR,5,
119,H,M001220,SM22,4,
119,H,M001220,SM27,2,
119,H,M001220,VR09,1,
119,H,M001220,VR10,2,
119,H,M001184,JU,6,
119,H,M001184,PW,4,
119,H,M001184,JU03,2,
119,H,M001184,JU10,3,
119,H,M001184,PW02,3,
119,H,M001184,PW05,2,
119,H,M001184,PW12,4,
119,H,R000395,AP,2,
119,H,R000395,AP02,2,
119,H,R000395,AP19,1,Chair
119,H,R000395,AP20,2,
119,H,B001282,BA,6,
119,H,B001282,FA,8,
119,H,B001282,ZS,3,
119,H,B001282,BA10,5,
119,H,B001282,BA20,1,Chairman
119,H,B001282,FA05,3,
119,H,S001176,,,
119,H,C001125,HM,14,
119,H,C001125,IF,20,
119,H,C001125,HM07,3,
119,H,C001125,HM09,3,
119,H,C001125,IF14,12,
119,H,C001125,IF16,9,
119,H,C001125,IF18,8,
119,H,H001077,AS,23,
119,H,H001077,GO,9,
119,H,H001077,QJ,3,
119,H,H001077,AS03,7,
119,H,H001077,AS28,10,
119,H,H001077,GO05,3,
119,H,H001077,GO33,1,Chairman
119,H,J000299,,,
119,H,L000595,AP,21,
119,H,L000595,ED,12,
119,H,L000595,AP01,6,
119,H,L000595,AP04,3,
119,H,L000595,AP07,6,Vice Chair
119,H,F000110,BA,22,
119,H,F000110,BA09,4,
119,H,F000110,BA16,10,
119,H,F000110,BA20,11,
119,H,N000015,IT,4,
119,H,N000015,WM,1,
119,H,M000312,AG,4,
119,H,M000312,RU,1,
119,H,M000312,AG03,2,
119,H,M000312,RU04,2,
119,H,T000482,IF,16,
119,H,T000482,IF02,4,
119,H,T000482,IF14,7,
119,H,T000482,IF17,4,
119,H,A000148,IF,19,
119,H,A000148,IF03,13,
119,H,A000148,IF14,11,
119,H,A000148,IF18,7,
119,H,C001101,,,
119,H,M001196,AS,5,
119,H,M001196,PW,17,
119,H,M001196,ZS,5,
119,H,M001196,AS29,1,
119,H,M001196,AS35,2,
119,H,M001196,PW12,23,
119,H,M001196,PW14,3,
119,H,P000617,BA,16,
119,H,P000617,GO,20,
119,H,P000617,BA04,4,
119,H,P000617,BA21,5,
119,H,P000617,GO33,4,
119,H,L000562,BA,6,
119,H,L000562,GO,3,
119,H,L000562,BA16,9,
119,H,L000562,BA20,9,
119,H,L000562,BA21,1,
119,H,L000562,GO06,2,
119,H,L000562,GO16,3,
119,H,K000375,AS,8,
119,H,K000375,FA,3,
119,H,K000375,AS26,2,
119,H,K000375,AS35,3,
119,H,K000375,FA13,3,
119,H,K000375,FA14,1,
119,H,H001052,AP,11,
119,H,H001052,AP01,1,Chair
119,H,H001052,AP07,3,
119,H,O000176,FA,19,
119,H,O000176,SM,10,
119,H,O000176,FA05,6,
119,H,O000176,FA16,5,
119,H,O000176,SM21,2,
119,H,O000176,SM22,3,
119,H,E000301,AS,22,
119,H,E000301,II,13,
119,H,E000301,AS03,8,
119,H,E000301,AS28,6,
119,H,E000301,II06,4,
119,H,E000301,II13,7,
119,H,I000058,AP,28,
119,H,I000058,SO,3,
119,H,I000058,AP19,2,
119,H,I000058,AP23,4,
119,H,H000874,AP,2,
119,H,H000874,AP07,2,
119,H,H000874,AP23,1,
119,H,H000874,AP24,2,
119,H,M001232,AG,23,
119,H,M001232,SY,15,
119,H,M001232,AG14,9,
119,H,M001232,AG22,11,
119,H,M001232,SY15,5,
119,H,M000687,FA,16,
119,H,M000687,GO,6,
119,H,M000687,FA13,4,
119,H,M000687,FA19,3,
119,H,M000687,GO06,3,
119,H,M000687,GO24,1,
119,H,R000606,JU,1,
119,H,P000597,AG,24,
119,H,P000597,AP,9,
119,H,P000597,AP01,2,
119,H,P000597,AP06,1,
119,H,G000592,AS,11,
119,H,G000592,II,7,
119,H,G000592,AS26,3,
119,H,G000592,AS28,4,
119,H,G000592,II06,8,
119,H,G000592,II10,4,
119,H,G000592,II13,5,
119,H,B001301,AS,11,
119,H,B001301,BU,8,
119,H,B001301,VR,3,
119,H,B001301,AS03,1,Chairman
119,H,B001301,AS28,4,
119,H,B001301,VR03,2,
119,H,B001301,VR09,3,
119,H,M001194,AP,15,
119,H,M001194,ZS,1,Chairman
119,H,M001194,AP01,4,
119,H,M001194,AP04,6,
119,H,M001194,AP07,5,
119,H,S001221,PW,22,
119,H,S001221,SM,3,
119,H,S001221,PW02,12,
119,H,S001221,PW05,3,
119,H,S001221,PW07,4,
119,H,S001221,SM21,4,
119,H,S001221,SM22,1,
119,H,S001221,SM23,2,
119,H,H001058,BA,4,
119,H,H001058,FA,12,
119,H,H001058,BA20,3,
119,H,H001058,BA21,3,
119,H,H001058,FA16,4,
119,H,H001058,FA19,1,Chair
119,H,W000798,ED,1,Chair
119,H,W000798,II,17,
119,H,W000798,II13,9,
119,H,W000798,II24,4,
119,H,D000624,IF,10,
119,H,D000624,II,17,
119,H,D000624,IF14,3,
119,H,D000624,IF16,6,
119,H,D000624,IF17,7,
119,H,D000624,II06,6,
119,H,D000624,II13,3,
119,H,B001321,PW,23,
119,H,B001321,VR,14,
119,H,B001321,PW05,12,
119,H,B001321,PW12,18,
119,H,B001321,PW13,3,
119,H,B001321,VR10,5,
119,H,B001321,VR11,1,Chairman
119,H,M001237,AG,18,
119,H,M001237,PW,27,
119,H,M001237,AG16,7,
119,H,M001237,AG22,7,
119,H,M001237,PW12,15,
119,H,M001237,PW13,3,
119,H,M001136,BA,26,
119,H,M001136,ED,10,
119,H,M001136,BA10,9,
119,H,M001136,BA16,11,
119,H,M001136,ED02,7,
119,H,M001136,ED13,7,
119,H,J000307,IF,20,
119,H,J000307,IF03,9,
119,H,J000307,IF14,12,
119,H,J000307,IF17,6,
119,H,S001215,ED,12,
119,H,S001215,SY,3,
119,H,S001215,ZS,6,
119,H,S001215,ED10,2,
119,H,S001215,SY15,1,
119,H,S001215,SY16,4,
119,H,T000481,BA,17,
119,H,T000481,GO,21,
119,H,T000481,BA04,3,
119,H,T000481,BA09,2,
119,H,T000488,AG,16,
119,H,T000488,HM,4,
119,H,T000488,AG22,5,
119,H,T000488,HM09,1,
119,H,F000475,AG,17,
119,H,F000475,AS,16,
119,H,F000475,SM,8,
119,H,F000475,AG03,1,Chair
119,H,F000475,AG16,8,
119,H,F000475,AG22,8,
119,H,F000475,AG29,10,
119,H,F000475,AS25,5,
119,H,F000475,AS35,4,
119,H,F000475,SM21,3,
119,H,F000475,SM24,3,
119,H,C001119,AG,1,
119,H,M001234,SM,6,
119,H,M001234,VR,11,
119,H,M001234,SM21,1,
119,H,M001234,SM23,3,
119,H,M001234,VR03,5,
119,H,M001234,VR09,4,
119,H,M001143,AP,6,
119,H,M001143,AP02,1,
119,H,M001143,AP06,2,
119,H,O000173,BU,9,
119,H,O000173,ED,11,
119,H,O000173,ED10,1,
119,H,O000173,ED13,9,
119,H,E000294,BA,8,
119,H,E000294,BA21,2,Vice Chairman
119,H,F000470,RU,2,
119,H,F000470,WM,17,
119,H,F000470,RU04,1,Chair
119,H,F000470,WM04,9,
119,H,F000470,WM06,2,
119,H,S001212,II,8,
119,H,S001212,PW,11,
119,H,S001212,SM,2,
119,H,S001212,II06,1,Chair
119,H,S001212,II10,4,
119,H,S001212,PW05,5,
119,H,S001212,PW12,8,
119,H,S001212,PW14,5,
119,H,S001212,SM21,2,
119,H,B001324,AS,26,
119,H,B001324,GO,16,
119,H,B001324,AS25,7,
119,H,B001324,AS29,7,
119,H,B001324,GO27,3,
119,H,B001324,GO33,2,
119,H,W000812,BA,5,
119,H,W000812,IG,11,
119,H,W000812,BA09,3,
119,H,W000812,BA16,1,Chairman
