congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
114,House,15019,54,5,TN,100,0,1,"COOPER, James Hayes Shofner",C000754,1954,,-0.164,-0.033,-362.1534,0.72119,1108,143,,-0.171,0.026
114,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,-351.9388,0.72787,1108,132,,0.919,-0.395
114,House,20351,54,7,TN,200,0,1,"BLACKBURN, Marsha",B001243,1952,,0.632,0.141,-72.20823,0.93618,1095,22,,0.668,0.172
114,House,20748,54,9,TN,100,0,1,"COHEN, Stephen",C001068,1949,,-0.389,-0.294,-122.02131,0.89473,1097,49,,-0.343,-0.489
114,House,20947,54,1,TN,200,0,1,"ROE, David P. (Phil)",R000582,1945,,0.486,0.024,-82.32968,0.92296,1027,34,,0.578,0.056
114,House,21178,54,3,TN,200,0,1,"FLEISCHMANN, Chuck",F000459,1962,,0.432,0.395,-92.67252,0.92052,1119,46,,0.488,0.395
114,House,21179,54,4,TN,200,0,1,"DESJARLAIS, Scott",D000616,1964,,0.578,-0.043,-130.71881,0.8858,1078,54,,0.703,-0.336
114,House,21180,54,6,TN,200,0,1,"BLACK, Diane",B001273,1951,,0.58,0.219,-72.9603,0.93403,1069,22,,0.623,0.289
114,House,21181,54,8,TN,200,0,1,"FINCHER, Stephen Lee",F000458,1973,,0.526,0.181,-99.54881,0.889,845,43,,0.5,0.107
114,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-112.83661,0.90242,1099,49,,0.489,0.184
114,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-109.8227,0.90564,1108,48,,0.57,0.244
114,House,20139,49,7,TX,200,0,1,"CULBERSON, John",C001048,1956,,0.503,0.366,-123.50565,0.89118,1072,54,,0.515,0.241
114,House,20352,49,5,TX,200,0,1,"HENSARLING, Jeb",H001036,1957,,0.703,0.04,-77.32516,0.93288,1113,29,,0.641,0.206
114,House,20353,49,19,TX,200,0,1,"NEUGEBAUER, Randy",N000182,1949,,0.628,0.322,-79.75961,0.931,1117,32,,0.665,0.158
114,House,20355,49,26,TX,200,0,1,"BURGESS, Michael C.",B001248,1950,,0.565,-0.164,-176.34666,0.85432,1120,87,,0.671,-0.452
114,House,20356,49,31,TX,200,0,1,"CARTER, John R.",C001051,1941,,0.487,0.547,-85.64371,0.92182,1052,47,,0.48,0.877
114,House,20527,49,1,TX,200,0,1,"GOHMERT, Louie",G000552,1953,,0.644,-0.406,-152.48577,0.86695,1068,64,,0.724,-0.438
114,House,20528,49,2,TX,200,0,1,"POE, Ted",P000592,1948,,0.594,-0.029,-154.06585,0.85116,956,72,,0.537,-0.192
114,House,20529,49,9,TX,100,0,1,"GREEN, Al",G000553,1947,,-0.447,0.261,-130.66406,0.88723,1092,58,,-0.469,0.33
114,House,20530,49,10,TX,200,0,1,"McCAUL, Michael T.",M001157,1962,,0.411,0.176,-111.62923,0.90416,1108,47,,0.505,0.318
114,House,20531,49,11,TX,200,0,1,"CONAWAY, K. Michael",C001062,1948,,0.593,0.367,-84.27458,0.92783,1125,33,,0.582,0.296
114,House,20532,49,24,TX,200,0,1,"MARCHANT, Kenny",M001158,1951,,0.6,0.154,-98.0964,0.91224,1068,44,,0.634,0.063
114,House,20533,49,28,TX,100,0,1,"CUELLAR, Henry",C001063,1955,,-0.225,0.646,-288.51669,0.76688,1087,123,,-0.24,0.765
114,House,20948,49,22,TX,200,0,1,"OLSON, Pete",O000168,1962,,0.548,0.308,-69.52697,0.93918,1108,21,,0.602,0.249
114,House,21182,49,17,TX,200,0,1,"FLORES, Bill",F000461,1954,,0.572,0.293,-76.94507,0.93309,1111,40,,0.61,0.29
114,House,21184,49,27,TX,200,0,1,"FARENTHOLD, Blake",F000460,1961,,0.548,0.016,-134.64619,0.88673,1120,64,,0.585,-0.133
114,House,21360,49,14,TX,200,0,1,"WEBER, Randy",W000814,1953,,0.72,0.023,-170.26811,0.8592,1122,71,,0.644,-0.153
114,House,21361,49,16,TX,100,0,1,"O'ROURKE, Beto",O000170,1972,,-0.304,-0.331,-127.65371,0.88724,1067,45,,-0.299,-0.285
114,House,21362,49,20,TX,100,0,1,"CASTRO, Joaquin",C001091,1974,,-0.401,-0.137,-89.0874,0.91836,1046,33,,-0.418,0.015
114,House,21364,49,25,TX,200,0,1,"WILLIAMS, Roger",W000816,1949,,0.594,0.062,-84.32183,0.92318,1055,32,,0.614,0.208
114,House,21365,49,33,TX,100,0,1,"VEASEY, Marc",V000131,1971,,-0.408,0.365,-148.94035,0.87454,1111,77,,-0.391,0.264
114,House,21366,49,34,TX,100,0,1,"VELA, Filemon",V000132,1963,,-0.311,0.407,-229.15702,0.8124,1103,103,,-0.321,0.424
114,House,21549,49,4,TX,200,0,1,"RATCLIFFE, John",R000601,1965,,0.693,0.113,-85.91742,0.92635,1123,42,,0.737,0.082
114,House,21550,49,23,TX,200,0,1,"HURD, William Ballard",H001073,1977,,0.287,0.228,-137.10032,0.88507,1123,67,,0.414,0.213
114,House,21551,49,36,TX,200,0,1,"BABIN, Brian",B001291,1948,,0.708,0.119,-87.24274,0.92441,1110,45,,0.713,0.064
114,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,2020.0,0.61,0.277,-73.39637,0.9309,1025,30,,0.658,0.125
114,House,29571,49,35,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.333,-130.43576,0.88941,1113,49,,-0.401,-0.215
114,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-94.58222,0.91881,1117,42,,0.442,0.807
114,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.459,0.121,-121.90757,0.88512,999,47,,-0.484,0.214
114,House,29759,49,32,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.584,0.171,-74.66606,0.93466,1105,26,,0.6,0.384
114,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.52,0.239,-69.75062,0.9374,1079,27,,0.518,0.51
114,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.403,0.243,-94.47445,0.91419,1053,41,,0.393,0.82
114,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-128.93825,0.863,873,51,,-0.397,0.189
114,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-275.63,0.77438,1078,121,,-0.353,0.465
114,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1934,2023.0,-0.485,0.198,-126.24071,0.8858,1041,57,,-0.529,0.245
114,House,20357,67,1,UT,200,0,1,"BISHOP, Robert (Rob)",B001250,1951,,0.537,0.105,-119.79062,0.89427,1072,40,,0.529,0.107
114,House,20949,67,3,UT,200,0,1,"CHAFFETZ, Jason",C001076,1967,,0.647,-0.278,-149.04672,0.87098,1079,71,,0.567,-0.194
114,House,21367,67,2,UT,200,0,1,"STEWART, Chris",S001192,1960,,0.499,0.167,-109.3736,0.90494,1095,45,,0.548,0.112
114,House,21552,67,4,UT,200,0,1,"LOVE, Ludmya Bourdeau (Mia)",L000584,1975,2025.0,0.542,-0.056,-106.21871,0.90859,1108,45,,0.582,-0.058
114,House,20750,6,1,VT,100,0,1,"WELCH, Peter",W000800,1947,,-0.401,-0.405,-120.80674,0.89554,1095,53,,-0.405,-0.506
114,House,20143,40,4,VA,200,0,1,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-99.8446,0.909,1041,48,,0.506,0.19
114,House,20756,40,1,VA,200,0,1,"WITTMAN, Robert J.",W000804,1959,,0.447,0.024,-140.24734,0.8822,1119,60,,0.555,-0.018
114,House,20952,40,11,VA,100,0,1,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,2025.0,-0.309,-0.047,-120.60003,0.89774,1118,60,,-0.308,-0.074
114,House,21185,40,2,VA,200,0,1,"RIGELL, E. Scott",R000589,1960,,0.405,-0.084,-184.52576,0.848,1116,81,,0.336,0.041
114,House,21186,40,5,VA,200,0,1,"HURT, Robert",H001060,1969,,0.568,0.0,-107.94951,0.905,1085,39,,0.57,-0.113
114,House,21191,40,9,VA,200,0,1,"GRIFFITH, H. Morgan",G000568,1958,,0.509,-0.335,-254.37527,0.79569,1113,114,,0.565,-0.516
114,House,21553,40,7,VA,200,0,1,"BRAT, David A.",B001290,1964,,0.829,-0.325,-115.53826,0.89872,1082,38,,0.846,-0.302
114,House,21554,40,8,VA,100,0,1,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.394,-0.106,-111.60674,0.90242,1087,43,,-0.363,-0.147
114,House,21555,40,10,VA,200,0,1,"COMSTOCK, Barbara J.",C001105,1959,,0.276,0.389,-110.45449,0.90536,1111,37,,0.269,0.542
114,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.451,-0.003,-87.82877,0.92425,1115,23,,-0.456,-0.004
114,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-102.44023,0.91207,1113,36,,0.565,0.139
114,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-108.50771,0.905,1083,51,,-0.492,-0.559
114,House,20145,73,2,WA,100,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.365,0.166,-136.8739,0.88467,1117,58,,-0.346,0.048
114,House,20535,73,5,WA,200,0,1,"McMORRIS RODGERS, Cathy",M001159,1969,,0.436,0.098,-95.79469,0.91781,1117,33,,0.434,0.254
114,House,20536,73,8,WA,200,0,1,"REICHERT, David G.",R000578,1950,,0.224,-0.146,-246.12425,0.79771,1089,110,,0.225,-0.045
114,House,21187,73,3,WA,200,0,1,"HERRERA BEUTLER, Jaime",H001056,1978,,0.336,-0.129,-172.96627,0.82156,880,81,,0.383,-0.238
114,House,21368,73,6,WA,100,0,1,"KILMER, Derek",K000381,1974,,-0.316,0.005,-107.60294,0.90871,1124,55,,-0.298,-0.094
114,House,21369,73,10,WA,100,0,1,"HECK, Denny",H001064,1952,,-0.312,-0.128,-101.54772,0.9134,1121,39,,-0.325,-0.041
114,House,21556,73,4,WA,200,0,1,"NEWHOUSE, Daniel Milton",N000189,1955,,0.317,0.334,-130.65682,0.88989,1120,58,,0.369,0.192
114,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.291,-0.165,-119.2465,0.87655,905,41,,-0.467,0.095
114,House,31101,73,1,WA,100,0,1,"DelBENE, Suzan K.",D000617,1962,,-0.295,-0.198,-103.78003,0.91165,1122,43,,-0.309,-0.187
114,House,21188,56,1,WV,200,0,1,"McKINLEY, David",M001180,1947,,0.3,0.178,-187.42636,0.84553,1117,88,,0.331,0.095
114,House,21557,56,2,WV,200,0,1,"MOONEY, Alex X.",M001195,1971,,0.568,-0.241,-157.35297,0.86838,1115,63,,0.563,-0.224
114,House,21558,56,3,WV,200,0,1,"JENKINS, Evan H.",J000297,1960,,0.315,0.308,-116.70115,0.90037,1112,65,,0.307,0.286
114,House,14657,25,5,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-190.88071,0.84394,1125,85,,0.667,-0.538
114,House,20537,25,4,WI,100,0,1,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.521,-0.271,-84.39926,0.92248,1046,37,,-0.475,-0.285
114,House,21189,25,7,WI,200,0,1,"DUFFY, Sean",D000614,1971,,0.511,-0.109,-127.25011,0.88797,1071,52,,0.524,-0.116
114,House,21190,25,8,WI,200,0,1,"RIBBLE, Reid",R000587,1956,,0.603,-0.333,-208.95525,0.827,1099,84,,0.539,-0.341
114,House,21370,25,2,WI,100,0,1,"POCAN, Mark",P000607,1964,,-0.523,-0.555,-53.60393,0.95235,1098,28,,-0.547,-0.419
114,House,21559,25,6,WI,200,0,1,"GROTHMAN, Glenn",G000576,1955,,0.599,-0.205,-156.35088,0.86883,1112,70,,0.591,-0.236
114,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.26,-0.08,-199.39714,0.82998,1070,93,,-0.251,-0.079
114,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-62.71176,0.88514,514,21,,0.485,0.163
114,House,20953,68,1,WY,200,0,1,"LUMMIS, Cynthia M.",L000571,1954,,0.685,-0.327,-161.21841,0.86447,1107,73,,0.717,-0.496
114,Senate,49700,41,0,AL,200,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13,-109.63029,0.76537,410,46,,0.635,0.2
114,Senate,94659,41,0,AL,200,0,1,"SHELBY, Richard C.",S000320,1934,,0.446,0.57,-97.95531,0.78422,403,43,,0.587,0.561
114,Senate,40300,81,0,AK,200,0,1,"MURKOWSKI, Lisa",M001153,1957,,0.203,-0.304,-137.3861,0.71702,413,66,,0.299,-0.253
114,Senate,41500,81,0,AK,200,0,1,"SULLIVAN, Daniel Scott",S001198,1964,,0.476,0.156,-101.47426,0.78169,412,38,,0.46,0.144
114,Senate,15039,61,0,AZ,200,0,1,"McCAIN, John Sidney, III",M000303,1936,2018.0,0.381,-0.626,-118.10444,0.74972,410,59,,0.464,-0.312
114,Senate,20100,61,0,AZ,200,0,1,"FLAKE, Jeff",F000444,1962,,0.855,-0.518,-151.07924,0.6899,407,70,,0.686,-0.728
114,Senate,20101,42,0,AR,200,0,1,"BOOZMAN, John",B001236,1950,,0.426,0.34,-64.74073,0.85652,418,25,,0.469,0.309
114,Senate,21301,42,0,AR,200,0,1,"COTTON, Tom",C001095,1977,,0.578,0.199,-64.95354,0.85349,410,30,,0.611,0.091
114,Senate,15011,71,0,CA,100,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-46.4471,0.881,368,22,,-0.485,-0.466
114,Senate,49300,71,0,CA,100,0,1,"FEINSTEIN, Dianne",F000062,1933,2023.0,-0.268,-0.184,-55.70115,0.87209,407,30,,-0.244,-0.171
114,Senate,21112,62,0,CO,200,0,1,"GARDNER, Cory",G000562,1974,,0.444,-0.029,-108.92169,0.76867,414,46,,0.405,-0.059
114,Senate,40910,62,0,CO,100,0,1,"BENNET, Michael F.",B001267,1964,,-0.242,-0.191,-81.19244,0.82422,420,40,,-0.175,-0.137
114,Senate,20707,1,0,CT,100,0,1,"MURPHY, Christopher",M001169,1973,,-0.287,-0.258,-47.85695,0.89182,418,15,,-0.376,-0.15
114,Senate,41101,1,0,CT,100,0,1,"BLUMENTHAL, Richard",B001277,1946,,-0.434,-0.152,-48.35951,0.89075,418,17,,-0.337,-0.162
114,Senate,15015,11,0,DE,100,0,1,"CARPER, Thomas Richard",C000174,1947,,-0.179,-0.225,-90.64403,0.80122,409,38,,-0.187,-0.192
114,Senate,40916,11,0,DE,100,0,1,"COONS, Christopher A.",C001088,1963,,-0.238,-0.215,-48.30131,0.88705,403,21,,-0.293,-0.442
114,Senate,14651,43,0,FL,100,0,1,"NELSON, Clarence William (Bill)",N000032,1942,,-0.193,0.337,-95.8616,0.78403,394,40,,-0.299,0.102
114,Senate,41102,43,0,FL,200,0,1,"RUBIO, Marco",R000595,1971,,0.616,-0.184,-83.58058,0.75543,298,32,,0.617,-0.209
114,Senate,29909,44,0,GA,200,0,1,"ISAKSON, Johnny",I000055,1944,2021.0,0.402,-0.011,-75.40421,0.83494,418,27,,0.416,0.071
114,Senate,41501,44,0,GA,200,0,1,"PERDUE, David Alfred, Jr.",P000612,1949,,0.562,-0.075,-103.02843,0.78016,415,46,,0.68,-0.379
114,Senate,20713,82,0,HI,100,0,1,"HIRONO, Mazie",H001042,1947,,-0.512,-0.089,-37.02319,0.91543,419,11,,-0.453,-0.308
114,Senate,41112,82,0,HI,100,0,1,"SCHATZ, Brian Emanuel",S001194,1972,,-0.448,-0.119,-43.54017,0.90085,417,18,,-0.424,-0.098
114,Senate,29345,63,0,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.505,0.291,-77.67088,0.82818,412,37,,0.57,0.715
114,Senate,40902,63,0,ID,200,0,1,"RISCH, James",R000584,1943,,0.552,0.384,-68.09379,0.85,419,31,,0.589,0.709
114,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.34,-0.311,-39.82927,0.90764,411,17,,-0.416,-0.306
114,Senate,20115,21,0,IL,200,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-139.86855,0.706,402,65,,0.268,-0.606
114,Senate,14806,22,0,IN,200,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-111.40278,0.763,411,44,,0.537,-0.275
114,Senate,20717,22,0,IN,100,0,1,"DONNELLY, Joe",D000607,1955,,-0.119,0.435,-114.03275,0.76024,416,46,,-0.11,0.41
114,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.362,-0.035,-103.86414,0.78091,420,46,,0.461,0.058
114,Senate,41502,31,0,IA,200,0,1,"ERNST, Joni",E000295,1970,,0.537,-0.032,-64.64175,0.85735,420,25,,0.505,0.042
114,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-69.93766,0.84457,414,30,,0.434,0.253
114,Senate,29722,32,0,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.413,0.221,-107.4571,0.76895,409,53,,0.452,0.548
114,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.402,0.018,-155.98475,0.68977,420,62,,0.355,0.001
114,Senate,41104,51,0,KY,200,0,1,"PAUL, Rand",P000603,1963,,0.891,-0.454,-221.43414,0.57568,401,97,,0.83,-0.558
114,Senate,20919,45,0,LA,200,0,1,"CASSIDY, Bill",C001075,1957,,0.464,-0.048,-79.43019,0.82618,416,32,,0.434,0.125
114,Senate,29918,45,0,LA,200,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-65.55047,0.838,370,32,,0.479,0.494
114,Senate,41300,2,0,ME,328,0,1,"KING, Angus Stanley, Jr.",K000383,1944,,-0.167,-0.187,-99.74862,0.78543,413,56,,-0.164,-0.221
114,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.124,-0.505,-146.62225,0.70532,420,80,,0.157,-0.374
114,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-40.75285,0.903,399,20,,-0.427,0.135
114,Senate,15408,52,0,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.224,-47.83187,0.89236,420,17,,-0.366,-0.43
114,Senate,14435,3,0,MA,100,0,1,"MARKEY, Edward John",M000133,1946,,-0.517,-0.471,-49.51786,0.88727,414,23,,-0.635,-0.544
114,Senate,41301,3,0,MA,100,0,1,"WARREN, Elizabeth",W000817,1949,,-0.745,-0.37,-38.53541,0.91233,420,13,,-0.702,-0.461
114,Senate,20923,23,0,MI,100,0,1,"PETERS, Gary C.",P000595,1958,,-0.25,-0.183,-47.28702,0.89231,415,16,,-0.319,-0.088
114,Senate,29732,23,0,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.019,-47.58959,0.89166,415,22,,-0.309,-0.098
114,Senate,40700,33,0,MN,100,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.278,-0.325,-59.49797,0.86613,414,27,,-0.258,-0.026
114,Senate,40904,33,0,MN,100,0,1,"FRANKEN, Al",F000457,1951,,-0.399,-0.169,-43.07774,0.89957,407,22,,-0.497,-0.036
114,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,2019.0,0.287,0.051,-73.8516,0.83734,416,24,,0.329,0.102
114,Senate,29534,46,0,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.341,-61.485,0.8623,415,20,,0.406,0.184
114,Senate,29735,34,0,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.398,0.18,-90.81419,0.80045,408,33,,0.364,0.701
114,Senate,40701,34,0,MO,100,0,1,"McCASKILL, Claire",M001170,1953,,-0.143,0.023,-93.99411,0.79242,404,35,,-0.127,-0.113
114,Senate,21338,64,0,MT,200,0,1,"DAINES, Steve",D000618,1962,,0.59,-0.024,-100.63708,0.78693,420,44,,0.567,0.016
114,Senate,40702,64,0,MT,100,0,1,"TESTER, Jon",T000464,1956,,-0.213,0.153,-105.36276,0.77813,420,42,,-0.197,0.067
114,Senate,41302,35,0,NE,200,0,1,"FISCHER, Debra (Deb)",F000463,1951,,0.46,0.335,-64.93197,0.85676,420,24,,0.489,0.265
114,Senate,41503,35,0,NE,200,0,1,"SASSE, Benjamin Eric",S001197,1972,,0.669,-0.25,-111.35952,0.76612,418,57,,0.827,-0.38
114,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,2021.0,-0.276,0.258,-68.81173,0.828,364,35,,-0.502,-0.121
114,Senate,20730,65,0,NV,200,0,1,"HELLER, Dean",H001041,1960,,0.463,-0.459,-176.93934,0.64812,408,83,,0.546,-0.731
114,Senate,40906,4,0,NH,100,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.221,-0.139,-51.52519,0.88455,420,17,,-0.266,-0.254
114,Senate,41106,4,0,NH,200,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612,-126.06028,0.739,416,57,,0.276,-0.512
114,Senate,29373,12,0,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.126,-73.55375,0.83758,415,30,,-0.36,-0.346
114,Senate,41308,12,0,NJ,100,0,1,"BOOKER, Cory Anthony",B001288,1969,,-0.558,-0.25,-39.62152,0.90915,416,17,,-0.516,-0.43
114,Senate,20930,66,0,NM,100,0,1,"HEINRICH, Martin",H001046,1971,,-0.334,-0.001,-48.12532,0.89125,418,20,,-0.321,-0.087
114,Senate,29924,66,0,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-48.39639,0.89067,418,22,,-0.395,-0.099
114,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.355,-0.411,-43.67583,0.90101,419,15,,-0.369,-0.489
114,Senate,20735,13,0,NY,100,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.449,-0.308,-47.53725,0.89275,419,19,,-0.544,-0.291
114,Senate,29548,47,0,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.435,-0.07,-90.60716,0.8047,417,40,,0.381,0.067
114,Senate,41504,47,0,NC,200,0,1,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.386,-0.104,-81.79091,0.82228,418,32,,0.443,-0.064
114,Senate,41107,36,0,ND,200,0,1,"HOEVEN, John",H001061,1957,,0.401,0.449,-69.3459,0.84679,417,28,,0.375,0.297
114,Senate,41303,36,0,ND,100,0,1,"HEITKAMP, Mary Kathryn (Heidi)",H001069,1955,,-0.122,0.399,-109.15039,0.77066,419,42,,-0.119,0.448
114,Senate,29386,24,0,OH,200,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.371,-0.208,-137.56058,0.71844,416,64,,0.325,-0.163
114,Senate,29389,24,0,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.425,-0.097,-41.42381,0.90368,409,21,,-0.589,-0.07
114,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,2024.0,0.552,0.045,-61.49507,0.86072,410,26,,0.521,0.253
114,Senate,21166,53,0,OK,200,0,1,"LANKFORD, James",L000575,1968,,0.59,0.148,-107.22649,0.77421,419,48,,0.624,-0.036
114,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.334,-0.487,-67.6611,0.84956,415,33,,-0.39,-0.878
114,Senate,40908,72,0,OR,100,0,1,"MERKLEY, Jeff",M001176,1956,,-0.453,-0.719,-44.23679,0.89912,416,19,,-0.607,-0.729
114,Senate,29935,14,0,PA,200,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.624,-0.378,-81.43535,0.8158,400,36,,0.596,-0.311
114,Senate,40703,14,0,PA,100,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.313,0.166,-81.90168,0.8209,415,31,,-0.295,0.3
114,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.36,-0.155,-40.3697,0.90836,420,16,,-0.437,-0.129
114,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.349,-0.112,-46.60279,0.89474,419,22,,-0.42,0.023
114,Senate,21173,48,0,SC,200,0,1,"SCOTT, Tim",S001184,1965,,0.629,0.023,-76.03683,0.8311,411,35,,0.634,0.028
114,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.367,-0.269,-76.59384,0.78772,321,38,,0.321,-0.208
114,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.432,0.226,-71.82251,0.84247,419,29,,0.429,0.079
114,Senate,41505,37,0,SD,200,0,1,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.351,0.086,-67.43521,0.85035,416,19,,0.386,0.004
114,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-104.98874,0.77505,412,40,,0.307,-0.185
114,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344,-121.13923,0.74419,410,50,,0.513,-0.483
114,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.471,-0.062,-67.72475,0.84876,413,31,,0.463,-0.073
114,Senate,41304,49,0,TX,200,0,1,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.781,-0.179,-113.86679,0.68759,304,51,,0.876,-0.483
114,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,2022.0,0.382,-0.004,-77.95758,0.82911,416,28,,0.381,-0.041
114,Senate,41110,67,0,UT,200,0,1,"LEE, Mike",L000577,1971,,0.891,-0.454,-147.00093,0.68464,388,72,,0.919,-0.395
114,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-47.83648,0.89088,414,23,,-0.525,-0.142
114,Senate,29147,6,0,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.545,-0.428,-66.00711,0.81095,315,27,,-0.861,-0.508
114,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.213,-0.037,-76.55965,0.82009,386,42,,-0.17,-0.125
114,Senate,41305,40,0,VA,100,0,1,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.237,-0.112,-70.59203,0.84183,410,37,,-0.208,-0.214
114,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.308,-0.402,-45.88885,0.8965,420,23,,-0.287,-0.61
114,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.356,-0.314,-47.88876,0.89077,414,27,,-0.295,-0.552
114,Senate,20146,56,0,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.284,0.144,-81.65708,0.82255,418,34,,0.308,0.126
114,Senate,40915,56,0,WV,100,0,1,"MANCHIN, Joe, III",M001183,1947,,-0.057,0.4,-165.31487,0.67013,413,68,,-0.085,0.634
